eventId,kind,at,playerGuid,name,class,team,winner,won,dispelsOffensive,dispelsDefensive,successfulInterrupts,fakeCastInterrupts,hardCCCount,hardCCDuration,softCCCount,softCCDuration,absorbsDone,healsOnFC,flagCarryTime,attemptsOnFlag,damageOnEFC,damageTaken,killingBlows,deaths,honorableKills,bonusHonor,arenaPoints,games,wins,losses,damageDone,healingDone,flagCaptures,flagReturns,deserted,timePlayed
108474,wsg,1786695423032,22104,Legolasmeuf,3,0,0,1,0,0,0,0,0,0,6,20,91,0,0,0,1461,625,13,0,18,283,0,0,0,0,14499,1199,0,0,0,281
108474,wsg,1786695423032,22239,Boyaredee,4,0,0,1,0,0,2,0,6,36,0,0,218,0,0,0,516,3819,1,2,3,209,0,0,0,0,3184,730,0,0,0,281
108474,wsg,1786695423032,22244,Recurse,7,1,0,-1,0,1,0,0,0,0,7,30,928,863,0,0,358,4628,0,4,1,65,0,0,0,0,5636,4286,0,0,0,281
108474,wsg,1786695423032,22407,Torrent,4,1,0,-1,0,0,0,0,2,4,0,0,0,681,0,0,2,4677,4,3,5,73,0,0,0,0,7166,2018,0,0,0,281
108474,wsg,1786695423032,57248,Execudead,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,1,0,59,0,0,0,0,0,0,0,0,0,109
108474,wsg,1786695423032,57254,Meanbean,1,0,0,1,0,0,0,0,5,7,10,108,888,0,80,1,1664,4365,2,0,14,274,0,0,0,0,7488,1404,2,0,0,281
108474,wsg,1786695423032,57286,Terriblest,7,0,0,1,0,0,0,0,0,0,0,0,0,48,75,1,61,358,1,0,12,274,0,0,0,0,2319,2878,1,3,0,281
108474,wsg,1786695423032,57298,Matty,2,1,0,-1,0,3,0,0,0,0,0,0,0,1233,0,0,0,596,0,0,0,59,0,0,0,0,0,1745,0,0,0,281
108475,wsg,1786696726064,22071,Strong,1,0,0,1,0,0,1,0,21,31,59,556,175,0,59,1,4381,12011,18,0,26,284,0,0,0,0,24253,4198,0,1,0,1117
108475,wsg,1786696726064,22083,Arty,9,1,0,-1,0,0,0,3,10,34,0,0,2698,0,88,2,3372,16240,1,7,5,121,0,0,0,0,14487,2775,0,0,0,1117
108475,wsg,1786696726064,22166,Suka,1,0,0,1,0,0,0,0,1,1,6,47,0,0,0,0,0,736,1,0,1,209,0,0,0,0,2106,0,0,0,1,648
108475,wsg,1786696726064,22239,Boyaredee,4,0,0,1,0,0,3,0,10,52,0,0,0,1063,558,3,238,9261,6,2,15,278,0,0,0,0,9239,1793,1,0,0,1117
108475,wsg,1786696726064,22244,Recurse,7,0,0,1,6,0,3,0,0,0,24,169,1870,357,161,2,2840,5368,3,1,19,278,0,0,0,0,12165,3293,1,1,0,1117
108475,wsg,1786696726064,22258,Fubsy,5,0,0,1,3,36,0,1,4,11,0,0,1923,4366,15,1,171,5339,0,1,14,270,0,0,0,0,951,8767,1,0,0,1117
108475,wsg,1786696726064,22388,Waterlily,8,1,0,-1,0,0,0,1,7,59,43,171,0,0,0,0,484,11250,0,8,4,118,0,0,0,0,1250,2284,0,0,0,919
108475,wsg,1786696726064,57211,Pig,4,1,0,-1,0,0,1,0,5,27,0,0,38,0,0,0,3591,5081,3,1,5,120,0,0,0,0,8901,2398,0,0,0,915
108475,wsg,1786696726064,57254,Meanbean,1,1,0,-1,0,0,0,0,9,11,11,113,411,1480,525,4,1104,8645,1,4,2,124,0,0,0,0,5054,1480,1,1,0,1117
108499,wsg,1786697796299,22083,Arty,9,0,0,1,0,0,0,0,7,12,0,0,0,978,327,1,1531,6682,2,1,6,274,0,0,0,0,9927,4310,1,0,0,867
108499,wsg,1786697796299,22104,Legolasmeuf,3,1,0,-1,0,0,0,0,0,0,4,15,0,0,0,0,0,1045,1,1,1,62,0,0,0,0,3030,0,0,0,0,209
108499,wsg,1786697796299,22239,Boyaredee,4,0,0,1,0,0,0,0,3,16,0,0,0,0,0,0,1198,4234,3,1,5,269,0,0,0,0,4845,730,0,1,0,478
108499,wsg,1786697796299,22244,Recurse,7,1,0,-1,0,2,0,0,0,0,4,21,464,0,0,0,1412,1160,0,0,0,59,0,0,0,0,2495,768,0,0,0,117
108499,wsg,1786697796299,22258,Fubsy,5,0,0,1,0,0,0,0,1,1,0,0,910,2076,0,0,0,2745,0,0,1,266,0,0,0,0,551,5211,0,0,0,464
108499,wsg,1786697796299,22388,Waterlily,8,1,0,-1,0,3,0,0,3,7,20,120,0,0,0,0,1384,2065,1,1,2,118,0,0,0,0,1753,510,0,0,0,749
108499,wsg,1786697796299,57189,Lemmedotu,9,0,0,1,0,0,0,0,1,1,0,0,192,0,0,0,0,963,1,0,2,148,0,0,0,0,1156,0,0,0,0,78
108499,wsg,1786697796299,57254,Meanbean,1,1,0,-1,0,0,1,0,3,4,14,138,817,2518,325,2,1009,8586,1,2,2,126,0,0,0,0,6711,4008,1,1,0,867
108499,wsg,1786697796299,57272,String,3,1,0,-1,0,0,0,0,0,0,9,47,357,0,0,0,1270,4957,3,2,3,64,0,0,0,0,12741,2533,0,0,0,546
108499,wsg,1786697796299,57302,Hunteroflife,3,0,0,1,0,0,0,0,2,3,27,154,900,2460,243,3,1823,8776,1,2,3,269,0,0,0,0,6486,4066,2,1,0,867
108503,wsg,1786698801398,22083,Arty,9,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,303,581,2,2,14,270,0,0,0,0,10777,5828,0,1,0,25
108503,wsg,1786698801398,22127,Bambi,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,60,0,0,0,0,3822,472,0,0,0,25
108503,wsg,1786698801398,22244,Recurse,7,1,0,-1,0,0,0,0,0,0,2,9,1132,146,0,0,0,2915,1,2,3,60,0,0,0,0,4080,146,0,0,0,26
108503,wsg,1786698801398,22258,Fubsy,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,0,0,27,1939,0,0,0,25
108503,wsg,1786698801398,22387,Eviscergreat,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,270,0,0,0,0,6155,1951,0,0,0,25
108503,wsg,1786698801398,22404,Soulboy,5,1,0,-1,0,0,0,1,0,0,0,0,169,467,0,0,0,464,0,1,3,61,0,0,0,0,88,2410,0,0,0,25
108503,wsg,1786698801398,57179,Novad,8,1,0,-1,0,0,0,0,0,0,2,9,0,0,0,0,0,94,0,1,1,60,0,0,0,0,482,1415,0,0,0,25
108503,wsg,1786698801398,57254,Meanbean,1,0,0,1,0,0,0,0,1,0,2,12,0,0,0,0,1311,316,8,1,17,282,0,0,0,0,11722,2760,0,1,0,26
108503,wsg,1786698801398,57272,String,3,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,68,0,0,0,0,14113,2886,0,0,0,25
108503,wsg,1786698801398,57302,Hunteroflife,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,270,0,0,0,0,4409,2901,3,0,0,25
108507,wsg,1786700060548,22127,Bambi,1,1,0,-1,0,0,1,0,6,8,41,457,900,1380,655,3,0,7824,1,2,4,67,0,0,0,0,9328,1380,0,0,0,1068
108507,wsg,1786700060548,22258,Fubsy,5,1,0,-1,19,30,0,0,9,31,0,0,979,4850,26,1,136,5620,0,2,4,66,0,0,0,0,314,6151,0,0,0,1068
108507,wsg,1786700060548,22387,Eviscergreat,4,1,0,-1,0,0,1,0,4,22,0,0,0,0,0,0,2680,3120,4,2,4,63,0,0,0,0,7321,850,0,0,0,1009
108507,wsg,1786700060548,22404,Soulboy,5,0,0,1,23,8,0,1,11,54,0,0,2275,0,0,0,2100,6235,0,1,5,268,0,0,0,0,2724,4950,0,1,0,1044
108507,wsg,1786700060548,57179,Novad,8,0,0,1,0,0,0,0,12,82,61,341,644,1496,232,2,2165,9004,2,1,11,270,0,0,0,0,3687,2661,1,0,0,1068
108507,wsg,1786700060548,57254,Meanbean,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,37
108507,wsg,1786700060548,57302,Hunteroflife,3,0,0,1,0,0,0,0,1,1,15,94,0,1035,597,4,3882,2678,5,0,9,270,0,0,0,0,9581,1410,2,0,0,1044
108510,wsg,1786701424408,22127,Bambi,1,1,1,1,0,0,4,0,13,18,55,653,900,0,0,0,9190,9044,6,2,8,271,0,0,0,0,19492,740,0,1,0,842
108510,wsg,1786701424408,22166,Suka,1,0,1,-1,0,0,0,0,1,0,1,2,0,0,0,0,606,312,1,0,1,148,0,0,0,0,606,0,0,1,1,504
108510,wsg,1786701424408,22251,Stinkadin,2,0,1,-1,0,9,0,0,7,17,0,0,0,4830,715,4,953,19224,3,4,6,61,0,0,0,0,8424,7636,0,0,0,1169
108510,wsg,1786701424408,22258,Fubsy,5,0,1,-1,9,18,0,0,9,36,0,0,1246,5746,0,0,0,3144,0,0,5,61,0,0,0,0,1279,8109,0,0,0,842
108510,wsg,1786701424408,22387,Eviscergreat,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
108510,wsg,1786701424408,22404,Soulboy,5,1,1,1,29,16,0,0,16,72,0,0,2391,1794,40,1,2232,6488,0,2,7,274,0,0,0,0,3134,7324,0,1,0,1171
108510,wsg,1786701424408,57179,Novad,8,1,1,1,0,0,0,2,12,73,58,317,677,1915,855,3,299,8979,1,0,4,269,0,0,0,0,3128,2764,3,0,0,1171
108510,wsg,1786701424408,57254,Meanbean,1,0,1,-1,0,0,1,0,14,18,33,330,0,409,122,4,3559,6747,0,1,4,67,0,0,0,0,12307,2605,0,0,0,1171
108510,wsg,1786701424408,57302,Hunteroflife,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,59,0,0,0,0,0,0,0,0,1,1171
108511,wsg,1786702499751,22127,Bambi,1,0,1,-1,0,0,1,0,2,2,18,193,0,990,159,1,0,6989,2,1,2,60,0,0,0,0,6411,990,0,0,0,429
108511,wsg,1786702499751,22166,Suka,1,1,1,1,0,0,0,0,1,1,3,22,0,0,0,0,1185,300,1,0,2,207,0,0,0,0,1314,0,0,1,0,220
108511,wsg,1786702499751,22258,Fubsy,5,0,1,-1,1,4,0,1,4,31,0,0,0,5534,0,0,0,1988,0,1,2,61,0,0,0,0,252,6331,0,0,0,429
108511,wsg,1786702499751,22387,Eviscergreat,4,1,1,1,0,0,1,0,2,10,0,0,79,305,132,2,855,2330,1,1,3,271,0,0,0,0,3873,305,1,0,0,695
108511,wsg,1786702499751,22417,Stinkdeath,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,1,695
108511,wsg,1786702499751,57144,Prosthodonti,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,56
108511,wsg,1786702499751,57179,Novad,8,1,1,1,0,0,0,0,3,15,1,5,0,0,196,2,0,1,0,0,1,207,0,0,0,0,85,0,2,0,0,368
108511,wsg,1786702499751,57205,Proty,1,0,1,-1,0,0,0,0,3,4,4,33,0,0,0,0,578,1202,1,0,2,60,0,0,0,0,1571,0,0,0,0,375
108511,wsg,1786702499751,57302,Hunteroflife,3,1,1,1,0,0,0,0,1,1,9,52,0,0,0,0,3077,1718,1,0,2,207,0,0,0,0,4763,1301,0,0,0,338
108522,wsg,1786703583471,22166,Suka,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65
108522,wsg,1786703583471,22258,Fubsy,5,0,0,1,0,3,0,0,6,29,0,0,1660,3197,0,0,156,5509,0,3,2,272,0,0,0,0,3313,5566,0,0,0,847
108522,wsg,1786703583471,22387,Eviscergreat,4,1,0,-1,0,0,1,0,6,18,0,0,0,314,26,1,1514,5706,1,3,3,63,0,0,0,0,5427,1049,0,0,0,847
108522,wsg,1786703583471,22404,Soulboy,5,1,0,-1,2,10,0,0,0,0,0,0,0,40,0,0,0,70,0,0,1,60,0,0,0,0,0,329,0,0,0,145
108522,wsg,1786703583471,22417,Stinkdeath,4,1,0,-1,0,0,0,0,10,33,0,0,0,0,0,0,4118,4102,1,1,5,61,0,0,0,0,7305,581,0,0,0,621
108522,wsg,1786703583471,57131,Tim,7,0,0,1,1,1,2,0,0,0,49,351,2761,1703,254,2,1457,12662,2,1,4,269,0,0,0,0,9224,4495,1,0,0,847
108522,wsg,1786703583471,57144,Prosthodonti,2,0,0,1,0,10,0,0,6,15,0,0,0,2301,394,3,1426,3580,0,0,1,266,0,0,0,0,2038,2901,2,0,0,737
108522,wsg,1786703583471,57179,Novad,8,1,0,-1,0,0,0,1,9,64,43,267,900,3945,543,2,267,9041,0,2,0,59,0,0,0,0,507,3945,0,0,0,751
108522,wsg,1786703583471,57205,Proty,1,1,0,-1,0,0,0,0,5,7,14,195,339,0,0,0,0,5703,3,2,4,59,0,0,0,0,5452,740,0,0,0,561
108522,wsg,1786703583471,57227,Xadm,1,0,0,1,0,0,0,0,4,4,9,66,0,0,0,0,611,972,0,0,2,149,0,0,0,0,2241,549,0,0,0,206
108522,wsg,1786703583471,57254,Meanbean,1,0,0,1,0,0,1,0,13,17,26,233,900,0,31,1,6571,6625,6,0,7,275,0,0,0,0,12094,3462,0,2,0,730
108522,wsg,1786703583471,57302,Hunteroflife,3,1,0,-1,0,0,0,0,5,9,31,235,800,1471,11,1,1735,7077,0,1,3,59,0,0,0,0,6930,4839,0,0,0,743
108528,wsg,1786704867257,22211,Stinker,7,0,0,1,3,7,4,0,2,4,62,421,2292,4100,778,3,1752,13446,3,1,6,274,0,0,0,0,12716,5061,3,0,0,1065
108528,wsg,1786704867257,22232,Waliyaan,5,1,0,-1,8,8,0,0,11,34,0,0,2067,5964,58,1,175,6165,0,2,2,59,0,0,0,0,2324,10155,0,0,0,646
108528,wsg,1786704867257,22399,Catchup,3,1,0,-1,0,0,0,0,0,0,30,225,454,0,27,1,3251,10793,2,4,3,65,0,0,0,0,9388,3581,0,0,0,1093
108528,wsg,1786704867257,22404,Soulboy,5,0,0,1,42,30,0,0,21,85,0,0,3473,1990,0,0,1055,6992,0,0,8,267,0,0,0,0,2202,6592,0,0,0,1047
108528,wsg,1786704867257,57144,Prosthodonti,2,1,0,-1,0,15,0,0,9,16,0,0,900,10178,515,3,931,20210,0,3,2,59,0,0,0,0,4676,11875,0,0,0,897
108528,wsg,1786704867257,57205,Proty,1,1,0,-1,0,0,0,0,1,1,1,9,0,0,0,0,461,278,0,0,0,59,0,0,0,0,461,0,0,0,1,528
108528,wsg,1786704867257,57225,Ape,1,0,0,1,0,0,0,0,11,14,27,295,415,0,0,0,4463,5402,0,1,4,208,0,0,0,0,9843,585,0,0,0,647
108528,wsg,1786704867257,57227,Xadm,1,1,0,-1,0,0,2,0,10,13,45,578,900,536,190,1,3119,12233,2,0,4,65,0,0,0,0,13768,3860,0,0,0,1093
108528,wsg,1786704867257,57254,Meanbean,1,0,0,1,0,0,1,0,18,23,46,423,900,0,72,2,13231,9741,8,1,8,268,0,0,0,0,20227,3400,0,2,0,915
108533,wsg,1786706554033,22166,Suka,1,1,1,1,0,0,0,0,1,1,1,15,825,0,0,0,0,2273,0,1,0,0,0,0,0,0,1468,0,0,0,1,986
108533,wsg,1786706554033,22211,Stinker,7,1,1,1,8,0,1,0,6,12,46,300,2259,3454,955,5,4226,16050,2,3,5,212,0,0,0,0,8993,3822,2,1,0,1499
108533,wsg,1786706554033,22232,Waliyaan,5,0,1,-1,19,14,0,0,17,46,0,0,1070,11014,0,0,505,4924,1,1,6,65,0,0,0,0,5545,13545,0,1,1,1165
108533,wsg,1786706554033,22399,Catchup,3,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,133,0,0,0,59,0,0,0,0,66,0,0,0,0,109
108533,wsg,1786706554033,22404,Soulboy,5,1,1,1,17,13,0,1,12,69,0,0,4167,4090,182,3,1345,7215,0,1,8,208,0,0,0,0,1768,12205,0,0,0,1399
108533,wsg,1786706554033,22476,Zoomies,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,89,0,0,0,0,104,34,0,0,0,60
108533,wsg,1786706554033,57225,Ape,1,1,1,1,0,0,0,0,23,32,50,638,1351,0,0,0,16325,17183,4,4,8,209,0,0,0,0,21383,1250,0,1,0,1296
108533,wsg,1786706554033,57227,Xadm,1,0,1,-1,0,0,3,0,6,8,52,484,1800,4194,809,4,2926,22379,3,3,8,128,0,0,0,0,14091,4546,1,0,0,1499
108533,wsg,1786706554033,57254,Meanbean,1,0,1,-1,0,0,1,0,11,14,28,245,900,1084,268,5,6702,11500,5,1,9,121,0,0,0,0,12395,3200,0,1,0,1215
108535,wsg,1786707614464,22062,Nasral,3,0,0,1,0,0,0,0,3,3,7,55,0,0,66,2,3232,3032,4,0,6,271,0,0,0,0,8196,1390,0,2,0,488
108535,wsg,1786707614464,22211,Stinker,7,1,0,-1,6,2,2,2,5,8,27,196,2060,3678,574,3,290,17317,0,3,2,64,0,0,0,0,7710,4977,0,0,0,800
108535,wsg,1786707614464,22399,Catchup,3,1,0,-1,0,0,0,0,0,0,20,75,900,0,0,0,1374,4605,0,2,2,59,0,0,0,0,4519,1180,0,0,0,759
108535,wsg,1786707614464,22404,Soulboy,5,1,0,-1,8,14,0,0,5,21,0,0,2525,4789,0,0,0,4151,0,2,3,66,0,0,0,0,538,5315,0,0,0,800
108535,wsg,1786707614464,22471,Tèch,11,0,0,1,0,0,0,0,0,0,9,39,0,1559,483,2,413,2733,0,0,1,273,0,0,0,0,765,1734,2,0,0,800
108535,wsg,1786707614464,57227,Xadm,1,0,0,1,0,0,2,0,8,10,29,395,900,0,0,0,6803,9603,3,1,6,273,0,0,0,0,13487,1079,0,1,0,800
108535,wsg,1786707614464,57243,Drweed,11,0,0,1,0,0,0,0,2,3,22,56,0,2098,86,1,343,4015,0,0,3,266,0,0,0,0,1242,9003,1,0,0,759
108535,wsg,1786707614464,57254,Meanbean,1,1,0,-1,0,0,1,0,8,9,21,123,0,0,32,1,2251,3487,2,0,2,59,0,0,0,0,6437,1568,0,0,0,524
108535,wsg,1786707614464,57276,Expectation,2,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,17
108535,wsg,1786707614464,57305,Wagyu,7,0,0,1,6,0,4,0,0,0,24,195,0,0,0,0,1903,2629,1,1,4,267,0,0,0,0,3924,1525,0,0,0,595
108539,wsg,1786708236771,22083,Arty,9,0,0,1,0,0,0,0,11,24,0,0,466,0,0,0,743,1866,4,0,9,271,0,0,0,0,7658,1553,0,0,0,377
108539,wsg,1786708236771,22404,Soulboy,5,1,0,-1,3,18,0,0,4,15,0,0,3374,931,0,0,0,10019,0,2,1,64,0,0,0,0,240,4631,0,0,0,434
108539,wsg,1786708236771,22471,Tèch,11,0,0,1,0,0,0,1,0,0,2,2,0,595,200,3,0,1784,0,0,1,271,0,0,0,0,12,2138,3,0,0,434
108539,wsg,1786708236771,57227,Xadm,1,0,0,1,0,0,1,0,5,5,17,125,0,0,45,1,1241,2981,3,0,8,270,0,0,0,0,4583,1527,0,2,0,434
108539,wsg,1786708236771,57254,Meanbean,1,0,0,1,0,0,1,0,10,11,26,160,0,0,0,0,2588,1459,4,0,10,279,0,0,0,0,10374,750,0,0,0,434
108539,wsg,1786708236771,57276,Expectation,2,1,0,-1,0,3,0,0,6,14,0,0,0,226,0,0,0,4999,2,2,2,65,0,0,0,0,4104,3979,0,0,0,434
108539,wsg,1786708236771,57305,Wagyu,7,1,0,-1,0,0,0,0,0,0,10,70,900,425,78,1,559,3744,0,1,0,65,0,0,0,0,1842,425,0,0,0,434
108543,2v2,1786708680361,22083,Arty,9,0,0,1,0,0,0,0,3,5,0,0,301,0,0,0,0,864,1,0,2,0,10,0,0,0,2577,599,0,0,0,82
108543,2v2,1786708680361,22399,Kited,3,1,0,-1,0,0,0,0,0,0,4,25,0,0,0,0,0,3369,0,1,0,0,5,0,0,0,1776,1092,0,0,0,82
108543,2v2,1786708680361,22404,Soulboy,5,1,0,-1,1,6,0,1,3,9,0,0,1950,0,0,0,0,3099,0,1,0,0,5,0,0,0,55,1818,0,0,0,82
108543,2v2,1786708680361,57254,Meanbean,1,0,0,1,0,0,0,0,2,2,11,124,0,0,0,0,0,1002,1,0,2,0,10,0,0,0,3609,311,0,0,0,82
108547,2v2,1786708860536,22083,Arty,9,0,0,1,0,0,0,0,6,10,0,0,0,0,0,0,0,110,1,0,2,0,10,0,0,0,2215,0,0,0,0,94
108547,2v2,1786708860536,22399,Kited,3,1,0,-1,0,0,0,0,0,0,3,9,0,0,0,0,0,3837,0,1,0,0,5,0,0,0,1708,909,0,0,0,94
108547,2v2,1786708860536,22404,Soulboy,5,1,0,-1,0,6,0,0,3,9,0,0,1775,0,0,0,0,3175,0,1,0,0,5,0,0,0,29,2976,0,0,0,94
108547,2v2,1786708860536,57254,Meanbean,1,0,0,1,0,0,1,0,2,3,10,75,0,0,0,0,0,1474,1,0,2,0,10,0,0,0,4295,1411,0,0,0,94
108549,wsg,1786709984397,22071,Strong,1,0,0,1,0,0,1,0,11,15,59,447,798,0,0,0,4736,5535,10,1,13,95,0,0,0,0,13790,1681,0,0,0,730
108549,wsg,1786709984397,22471,Tèch,11,0,0,1,0,2,0,0,0,0,20,123,1259,10341,1120,5,1708,18310,1,3,12,215,0,0,0,0,2402,12865,2,0,0,1499
108549,wsg,1786709984397,57144,Prosthodonti,2,1,0,-1,0,7,0,2,6,11,0,0,900,6884,417,3,193,9920,1,2,5,118,0,0,0,0,2136,7303,1,0,0,692
108549,wsg,1786709984397,57183,Currently,7,1,0,-1,0,0,0,0,0,0,38,247,0,2246,19,1,1494,7883,1,6,5,119,0,0,0,0,4316,2246,0,1,0,885
108549,wsg,1786709984397,57227,Xadm,1,0,0,1,0,0,2,0,15,20,45,384,1800,0,124,4,10422,16976,5,3,21,217,0,0,0,0,20818,5976,0,2,0,1345
108549,wsg,1786709984397,57254,Meanbean,1,1,0,-1,0,0,1,0,18,25,47,436,900,847,260,3,4681,19268,3,5,9,120,0,0,0,0,16207,3745,0,1,0,1066
108549,wsg,1786709984397,57276,Expectation,2,0,0,1,0,13,0,0,10,21,0,0,315,1466,0,0,2246,6902,6,1,16,99,0,0,0,0,11622,7111,0,2,0,881
108549,wsg,1786709984397,57302,Hunteroflife,3,1,0,-1,0,0,0,0,7,11,37,164,900,1132,230,3,7865,6995,6,4,12,122,0,0,0,0,20571,3306,0,1,0,1458
108554,wsg,1786711759268,22062,Nasral,3,1,0,-1,0,0,0,0,3,4,19,108,900,488,136,6,5303,4794,7,0,8,123,0,0,0,0,16535,3809,0,1,0,1383
108554,wsg,1786711759268,57158,Qtxoxox,4,1,0,-1,0,0,0,0,7,50,0,0,687,0,27,1,2951,8614,3,3,5,122,0,0,0,0,9626,2705,0,0,0,1079
108554,wsg,1786711759268,57183,Currently,7,1,0,-1,0,0,0,0,0,0,33,207,288,1537,696,6,693,7683,0,6,6,119,0,0,0,0,1421,1537,1,0,0,1420
108554,wsg,1786711759268,57200,Rippyxd,1,1,0,-1,0,0,0,0,3,3,11,156,900,0,0,0,0,5316,3,2,3,5,0,0,0,0,5150,1676,0,0,1,349
108554,wsg,1786711759268,57242,Joeletaxi,2,0,0,1,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,2,89,0,0,0,0,253,771,0,0,0,131
108554,wsg,1786711759268,57254,Meanbean,1,0,0,1,0,0,0,0,9,11,25,207,900,1118,177,3,2245,12411,4,1,9,65,0,0,0,0,9665,5836,1,0,1,1016
108554,wsg,1786711759268,57294,Gary,,0,0,1,0,21,0,0,3,16,0,0,1470,1140,24,1,27,3587,1,0,11,208,0,0,0,0,788,3285,0,1,0,482
108554,wsg,1786711759268,57302,Hunteroflife,3,0,0,1,0,0,0,0,6,10,26,110,585,2898,736,4,2168,9229,11,3,17,224,0,0,0,0,15254,3421,1,1,0,1499
108556,wsg,1786712896031,57226,Kittypaws,11,1,0,-1,0,0,0,0,1,1,8,30,0,1894,394,3,790,9306,0,3,1,65,0,0,0,0,1469,2210,0,0,0,944
108556,wsg,1786712896031,57242,Joeletaxi,2,0,0,1,0,10,0,0,5,13,0,0,0,2400,85,1,2219,4278,1,0,9,273,0,0,0,0,3540,5625,1,2,0,944
108556,wsg,1786712896031,57276,Expectation,2,1,0,-1,0,3,0,0,3,7,0,0,0,1117,0,0,1221,1726,0,1,0,0,0,0,0,0,3672,1579,0,0,1,459
108556,wsg,1786712896031,57302,Hunteroflife,3,0,0,1,0,0,0,0,3,3,29,156,0,783,621,3,8054,5454,6,0,10,268,0,0,0,0,16161,783,2,1,0,944
108556,wsg,1786712896031,57306,Sprayontan,5,1,0,-1,0,3,0,0,3,11,0,0,618,1132,0,0,459,461,0,0,0,59,0,0,0,0,549,1298,0,0,0,204
108558,wsg,1786713804125,22071,Strong,1,0,0,1,0,0,1,0,5,7,18,126,0,0,70,1,0,1074,3,0,9,269,0,0,0,0,4902,0,0,0,0,379
108558,wsg,1786713804125,22308,Allen,3,0,0,1,0,0,0,0,0,0,30,133,420,364,278,2,4136,2702,7,0,11,276,0,0,0,0,9966,364,1,1,0,641
108558,wsg,1786713804125,57226,Kittypaws,11,1,0,-1,0,0,0,0,2,2,0,0,0,569,212,2,82,5703,0,3,1,59,0,0,0,0,351,1133,0,0,0,596
108558,wsg,1786713804125,57276,Expectation,2,1,0,-1,0,7,0,0,2,4,0,0,900,0,0,0,1249,5287,1,1,2,9,0,0,0,0,3714,3211,0,0,1,554
108558,wsg,1786713804125,57306,Sprayontan,5,0,0,1,14,6,0,0,3,13,0,0,570,966,140,2,352,826,0,0,8,267,0,0,0,0,2291,2266,2,1,0,587
108559,wsg,1786715793232,22071,Strong,1,0,0,1,0,0,0,0,20,29,104,1220,1351,985,312,2,4551,15952,10,3,30,287,0,0,0,0,27468,4478,0,2,0,1431
108559,wsg,1786715793232,22308,Allen,3,1,0,-1,0,0,0,0,0,0,57,394,517,0,84,2,6120,17754,6,8,10,180,0,0,0,0,17479,6898,0,0,0,1294
108559,wsg,1786715793232,22345,Zqt,7,0,0,1,3,4,0,0,0,0,27,174,2450,6659,515,3,990,10332,1,0,12,269,0,0,0,0,5371,7466,3,0,0,734
108559,wsg,1786715793232,22407,Torrent,4,0,0,1,0,0,0,0,9,36,0,0,0,0,0,0,857,3682,12,1,20,270,0,0,0,0,15805,1576,0,1,0,806
108559,wsg,1786715793232,57205,Proty,1,1,0,-1,0,0,1,0,12,19,31,467,357,740,86,1,3354,13081,1,5,5,61,0,0,0,0,8699,2230,0,0,0,839
108559,wsg,1786715793232,57276,Expectation,2,0,0,1,0,14,0,0,5,12,0,0,576,3400,119,1,1324,9547,4,2,21,272,0,0,0,0,9754,8999,0,0,0,958
108559,wsg,1786715793232,57306,Sprayontan,5,1,0,-1,21,10,0,1,14,61,0,0,5096,2799,535,3,1056,14750,0,4,9,180,0,0,0,0,2972,8568,2,1,0,1431
108560,wsg,1786716587664,22071,Strong,1,0,1,-1,0,0,0,0,3,4,10,117,0,0,0,0,213,1626,2,0,2,60,0,0,0,0,3389,985,0,0,0,148
108560,wsg,1786716587664,22373,Vep,9,1,1,1,0,0,0,0,3,9,0,0,0,0,0,0,0,2249,0,1,1,148,0,0,0,0,2523,1023,0,0,0,147
108560,wsg,1786716587664,22407,Torrent,4,1,1,1,0,0,0,0,2,7,0,0,0,0,165,3,1334,769,5,0,9,274,0,0,0,0,5506,28,2,0,0,608
